Date,Recorder,Site,Plot,Quadrant,Species,Cover,Year
01/06/2023,Rona Learmonth,Knepp,M321,2,Agrostis stolonifera,60,2023
01/06/2023,Rona Learmonth,Knepp,M321,2,Elymus repens,1,2023
01/06/2023,Megan Sherlock,Knepp,M321,3,Agrostis stolonifera,80,2023
01/06/2023,Megan Sherlock,Knepp,M321,3,Elymus repens,4,2023
01/06/2023,Megan Sherlock,Knepp,M321,3,Poa trivialis,12,2023
01/06/2023,Megan Sherlock,Knepp,M321,3,Bare ground,4,2023
01/06/2023,Rona Learmonth,Knepp,M321,4,Bare ground,30,2023
01/06/2023,Rona Learmonth,Knepp,M321,4,Elymus repens,5,2023
01/06/2023,Rona Learmonth,Knepp,M321,4,Poa trivialis,6,2023
01/06/2023,Rona Learmonth,Knepp,M321,4,Festuca rubra,10,2023
01/06/2023,Rona Learmonth,Knepp,M321,4,Agrostis stolonifera,49,2023
01/06/2023,Rona Learmonth,Knepp,M323,1,Agrostis stolonifera,60,2023
01/06/2023,Rona Learmonth,Knepp,M323,1,Bare ground,40,2023
01/06/2023,Megan Sherlock,Knepp,M323,2,Bare ground,60,2023
01/06/2023,Megan Sherlock,Knepp,M323,2,Agrostis stolonifera,37,2023
01/06/2023,Megan Sherlock,Knepp,M323,2,Corylus avellana,3,2023
01/06/2023,Rona Learmonth,Knepp,M323,3,Agrostis stolonifera,70,2023
01/06/2023,Rona Learmonth,Knepp,M323,3,Corylus avellana,1,2023
01/06/2023,Rona Learmonth,Knepp,M323,3,Poa trivialis,0.5,2023
01/06/2023,Rona Learmonth,Knepp,M323,3,Bare ground,29,2023
01/06/2023,Megan Sherlock,Knepp,M323,4,Agrostis stolonifera,66,2023
01/06/2023,Megan Sherlock,Knepp,M323,4,Bare ground,23,2023
01/06/2023,Megan Sherlock,Knepp,M323,4,Poa trivialis,10,2023
01/06/2023,Megan Sherlock,Knepp,M323,4,Corylus avellana,1,2023
01/06/2023,Rona Learmonth,Knepp,SY322,1,Centaurea scabiosa,90,2023
01/06/2023,Rona Learmonth,Knepp,SY322,1,Poa trivialis,6,2023
01/06/2023,Rona Learmonth,Knepp,SY322,1,Geranium dissectum,4,2023
01/06/2023,Megan Sherlock,Knepp,SY322,2,Centaurea scabiosa,90,2023
01/06/2023,Megan Sherlock,Knepp,SY322,2,Cerastium arvense,0.5,2023
01/06/2023,Megan Sherlock,Knepp,SY322,2,Geranium dissectum,2,2023
01/06/2023,Megan Sherlock,Knepp,SY322,2,Holcus lanatus,2,2023
01/06/2023,Megan Sherlock,Knepp,SY322,2,Poa trivialis,5.5,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Centaurea scabiosa,15,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Poa trivialis,5,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Cirsium arvense,8,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Pulicaria dysenterica,5,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Cerastium arvense,10,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Festuca rubra,25,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Holcus lanatus,5,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Geranium dissectum,4,2023
01/06/2023,Rona Learmonth,Knepp,SY322,3,Bare ground,23,2023
01/06/2023,Megan Sherlock,Knepp,SY322,4,Centaurea scabiosa,80,2023
01/06/2023,Megan Sherlock,Knepp,SY322,4,Holcus lanatus,8,2023
01/06/2023,Megan Sherlock,Knepp,SY322,4,Geranium dissectum,1,2023
01/06/2023,Megan Sherlock,Knepp,SY322,4,Leucanthemum vulgare,5,2023
01/06/2023,Megan Sherlock,Knepp,SY322,4,Poa trivialis,7,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Cirsium arvense,6,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Holcus lanatus,10,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Ranunculus repens,5,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Geranium dissectum,2,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Festuca rubra,25,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Veronica serpyllifolia,12,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Poa pratensis,3,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Rumex obtusifolius,4,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Bare ground,20,2023
01/06/2023,Megan Sherlock,Knepp,SY321,1,Agrostis stolonifera,13,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Ranunculus acris,8,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Trifolium repens,10,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Holcus lanatus,10,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Agrostis stolonifera,35,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Festuca rubra,30,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Ranunculus repens,2,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Geranium dissectum,4,2023
01/06/2023,Rona Learmonth,Knepp,SY321,2,Veronica serpyllifolia,1,2023
01/06/2023,Megan Sherlock,Knepp,SY321,3,Holcus lanatus,8,2023
01/06/2023,Megan Sherlock,Knepp,SY321,3,Festuca rubra,35,2023
01/06/2023,Megan Sherlock,Knepp,SY321,3,Ranunculus repens,1,2023
01/06/2023,Megan Sherlock,Knepp,SY321,3,Agrostis stolonifera,56,2023
01/06/2023,Rona Learmonth,Knepp,SY321,4,Holcus lanatus,15,2023
01/06/2023,Rona Learmonth,Knepp,SY321,4,Trifolium repens,2,2023
01/06/2023,Rona Learmonth,Knepp,SY321,4,Ranunculus acris,2,2023
01/06/2023,Rona Learmonth,Knepp,SY321,4,Festuca rubra,40,2023
01/06/2023,Rona Learmonth,Knepp,SY321,4,Agrostis stolonifera,41,2023
01/06/2023,Rona Learmonth,Knepp,SY311,1,Bare ground,18,2023
01/06/2023,Rona Learmonth,Knepp,SY311,1,Trifolium repens,8,2023
01/06/2023,Rona Learmonth,Knepp,SY311,1,Poa trivialis,4,2023
01/06/2023,Rona Learmonth,Knepp,SY311,1,Agrostis stolonifera,70,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Pulicaria dysenterica,12,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Poa trivialis,3,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Festuca rubra,4,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Bare ground,15,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Trifolium repens,4,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Ranunculus repens,1,2023
01/06/2023,Megan Sherlock,Knepp,SY311,2,Agrostis stolonifera,61,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Rumex crispus,5,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Pulicaria dysenterica,15,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Poa trivialis,5,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Geranium dissectum,3,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Agrostis stolonifera,68,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Hedera helix,1,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Festuca rubra,5,2023
01/06/2023,Rona Learmonth,Knepp,SY311,3,Vicia sativa,3,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Rumex crispus,5,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Pulicaria dysenterica,25,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Ranunculus repens,8,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Trifolium repens,5,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Geranium dissectum,2,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Festuca rubra,12,2023
01/06/2023,Megan Sherlock,Knepp,SY311,4,Agrostis stolonifera,38,2023
01/06/2023,Megan Sherlock,Knepp,SY333,1,Pulicaria dysenterica,20,2023
01/06/2023,Megan Sherlock,Knepp,SY333,1,Poa pratensis,10,2023
01/06/2023,Megan Sherlock,Knepp,SY333,1,Holcus lanatus,5,2023
01/06/2023,Megan Sherlock,Knepp,SY333,1,Agrostis stolonifera,60,2023
01/06/2023,Megan Sherlock,Knepp,SY333,1,Rosa canina,5,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Pulicaria dysenterica,40,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Holcus lanatus,10,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Festuca rubra,25,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Bare ground,10,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Rumex crispus,5,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Geranium dissectum,1,2023
01/06/2023,Rona Learmonth,Knepp,SY333,2,Agrostis stolonifera,9,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Rosa canina,40,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Pulicaria dysenterica,30,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Ranunculus repens,1,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Poa trivialis,5,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Agrostis stolonifera,23,2023
01/06/2023,Megan Sherlock,Knepp,SY333,3,Vicia sativa,1,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Rosa canina,20,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Pulicaria dysenterica,60,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Rumex crispus,4,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Festuca rubra,10,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Poa trivialis,2,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Trifolium repens,2,2023
01/06/2023,Rona Learmonth,Knepp,SY333,4,Holcus lanatus,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Pulicaria dysenterica,25,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Lotus corniculatus,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Stellaria graminea,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Trifolium repens,8,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Holcus lanatus,6,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Festuca rubra,30,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,1,Agrostis stolonifera,30,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Bird cherry,25,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Rubus fruticosus,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Pulicaria dysenterica,15,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Geranium dissectum,7,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Holcus lanatus,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Agrostis stolonifera,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Festuca rubra,15,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Trifolium repens,1,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,2,Poa pratensis,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Pulicaria dysenterica,8,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Holcus lanatus,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Geranium dissectum,6,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Trifolium repens,15,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Stellaria graminea,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Festuca rubra,15,2023
02/06/2023,Rona Learmonth,Knepp,SZ233,3,Agrostis stolonifera,50,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Rubus fruticosus,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Pulicaria dysenterica,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Geranium dissectum,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Trifolium repens,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Holcus lanatus,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Festuca rubra,40,2023
02/06/2023,Megan Sherlock,Knepp,SZ233,4,Agrostis stolonifera,31,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Hoary sedge,0.5,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Pulicaria dysenterica,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Ranunculus repens,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Potentilla reptans,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Trifolium repens,7,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Poa trivialis,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Juncus effusus,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Bare ground,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Festuca rubra,15,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Agrostis stolonifera,24,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,1,Taraxacum officinale,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Rumex crispus,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Juncus effusus,15,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Ranunculus repens,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Pulicaria dysenterica,8,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Potentilla reptans,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Agrostis stolonifera,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Trifolium repens,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Bare ground,45,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Holcus lanatus,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Poa pratensis,1,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,2,Festuca rubra,3,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Pulicaria dysenterica,75,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Bare ground,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Ranunculus acris,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Potentilla reptans,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Ranunculus repens,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Rumex acetosa,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Dactylis glomerata,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Deschampsia cespitosa,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Vicia sepium,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Festuca rubra,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ322,3,Agrostis stolonifera,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Pulicaria dysenterica,35,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Vicia sepium,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Rumex crispus,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Rumex acetosa,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Ranunculus repens,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Galium aparine,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Ranunculus acris,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Juncus effusus,8,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Potentilla reptans,8,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Agrostis stolonifera,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Dactylis glomerata,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Bare ground,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ322,4,Geranium dissectum,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Pulicaria dysenterica,0.5,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Bromus hordeaceus,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Senecio jacobaea,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Trifolium repens,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Bare ground,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Festuca rubra,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,1,Agrostis stolonifera,60,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Pulicaria dysenterica,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Dactylis glomerata,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Holcus lanatus,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Festuca rubra,40,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Agrostis stolonifera,29,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Trifolium repens,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,2,Senecio erucifolius,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Pulicaria dysenterica,30,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Senecio jacobaea,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Senecio erucifolius,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Holcus lanatus,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Bromus hordeaceus,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Festuca rubra,40,2023
02/06/2023,Rona Learmonth,Knepp,SZ333,3,Agrostis stolonifera,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Pulicaria dysenterica,30,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Senecio erucifolius,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Bromus hordeaceus,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Senecio jacobaea,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Festuca rubra,16,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Holcus lanatus,3,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Vicia sepium,3,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Bare ground,16,2023
02/06/2023,Megan Sherlock,Knepp,SZ333,4,Agrostis stolonifera,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Pulicaria dysenterica,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Bromus hordeaceus,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Holcus lanatus,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Trifolium repens,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Festuca rubra,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Vicia sepium,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Rosa canina,1,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Poa trivialis,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,1,Agrostis stolonifera,34,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Deschampsia cespitosa,6,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Bromus hordeaceus,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Pulicaria dysenterica,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Rumex crispus,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Geranium dissectum,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Vicia sepium,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Trifolium repens,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Festuca rubra,15,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Holcus lanatus,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,2,Agrostis stolonifera,31,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Trifolium repens,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Holcus lanatus,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Rosa canina,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Geranium dissectum,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Deschampsia cespitosa,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Festuca rubra,30,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Agrostis stolonifera,45,2023
02/06/2023,Megan Sherlock,Knepp,SZ313,3,Vicia sepium,1,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Pulicaria dysenterica,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Trifolium repens,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Vicia sepium,1,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Deschampsia cespitosa,0.5,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Festuca rubra,40,2023
02/06/2023,Rona Learmonth,Knepp,SZ313,4,Agrostis stolonifera,30,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Dactylis glomerata,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Cirsium arvense,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Vicia sepium,1,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Stellaria graminea,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Agrostis stolonifera,63,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,1,Dead twigs,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Dactylis glomerata,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Phleum pratense,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Meadow foxtail,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Dead twigs,25,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Stellaria media,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Veronica serpyllifolia,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Poa trivialis,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,2,Agrostis stolonifera,32,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,3,Dactylis glomerata,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,3,Stellaria graminea,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,3,Phleum pratense,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,3,Festuca rubra,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ312,3,Agrostis stolonifera,60,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Dactylis glomerata,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Deschampsia cespitosa,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Phleum pratense,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Dead twigs,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Agrostis stolonifera,47,2023
02/06/2023,Megan Sherlock,Knepp,SZ312,4,Taraxacum officinale,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Hedera helix,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Brachypodium sylvaticum,70,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Leaf litter,20,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Prunus spinosa,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Glechoma hederacea,1,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,1,Crataegus monogyna,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Hedera helix,60,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Galium aparine,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Crataegus monogyna,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Glechoma hederacea,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Brachypodium sylvaticum,7,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Prunus spinosa,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Leaf litter,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,2,Mercurialis perennis,7,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Hedera helix,25,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Glechoma hederacea,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Crataegus monogyna,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Galium aparine,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Brachypodium sylvaticum,6,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Trifolium repens,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ311,3,Leaf litter,57,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Crataegus monogyna,3,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Prunus spinosa,20,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Brachypodium sylvaticum,30,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Hedera helix,30,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Glechoma hederacea,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Mercurialis perennis,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Leaf litter,3,2023
02/06/2023,Megan Sherlock,Knepp,SZ311,4,Quercus petraea,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Galium aparine,10,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Brachypodium sylvaticum,50,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Glechoma hederacea,5,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Hedera helix,4,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Fraxinus excelsior,2,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Alliaria petiolata,7,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Lapsana communis,8,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Leaf litter,12,2023
02/06/2023,Megan Sherlock,Knepp,SZ133,1,Atropa belladonna,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Brachypodium sylvaticum,40,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Hedera helix,15,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Lapsana communis,10,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Veronica chamaedrys,2,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Geranium robertianium,5,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Atropa belladonna,3,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Rumex crispus,4,2023
02/06/2023,Rona Learmonth,Knepp,SZ133,2,Leaf litter,21,2023
